claim_id,paper_id,paradigm,confidence,final_accepted_comparative_claim,final_claim_card_specifiable,final_relation_family,final_scalar_directional,final_planning_feasible,final_scalar_oriented_planning,final_perturbation_audit_candidate,final_verification_only,final_materialized_rq2,final_tier,decision_source,source_evidence_status,source_location,decision_note
ext_2311_16190v3_claim6,2311.16190v3,compilation,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,"Page 8, QAOA, character 40803",
ext_2309_05924v1_claim2,2309.05924v1,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 7970,
ext_2404_14531v1_claim2,2404.14531v1,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 14169,
ext_2303_08910v3_claim2,2303.08910v3,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2411_19388v1_claim3,2411.19388v1,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 26263,
ext_2309_16796v3_claim4,2309.16796v3,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,"Page 13, 4 Results and Discussion, character 29225",
ext_2006_13222v2_claim1,2006.13222v2,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2411_19388v1_claim2,2411.19388v1,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 25530,
ext_2202_14025v1_legacy_claim23,2202.14025v1,compilation,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,worksheet Stage 3 accepted claim,
ext_2108_11874v1_legacy_claim5,2108.11874v1,compilation,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,worksheet Stage 3 accepted claim,
ext_2304_08814v2_claim3,2304.08814v2,compilation,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,"Page 1, In the NISQ era, where quantum computing is dominated by hybrid quantum, character 848",
ext_2409_14786v3_claim5,2409.14786v3,variational,MEDIUM,true,true,scalar_directional,true,true,true,true,false,false,T3,relation_schema_rq1_flags.csv,insufficient_context,"Page 13, Parity QAOA circuit has a depth 5 times smaller than, character 59132",perturbation-audit candidate not materialized as RQ2 T1 card
ext_2406_06836v3_claim5,2406.06836v3,compilation,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,"Page 6, Across diff erent circuit types and transpilation tasks,, character 23746",
ext_2409_10739v3_claim4,2409.10739v3,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,"Page 5, On the other hand, the right panel illustrating results for, character 23783",
ext_2411_00518v2_claim3,2411.00518v2,variational,MEDIUM,true,true,scalar_directional,true,true,true,true,false,true,T1,relation_schema_rq1_flags.csv,verified_sentence,line 949,RQ2 scalar card
ext_2411_00518v2_claim4,2411.00518v2,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,"Page 9, QTG-based QAOA as a special case, will find the global, character 47204",
ext_2409_19820v1_claim2,2409.19820v1,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 40856,
ext_2303_02830v1_claim3,2303.02830v1,compilation,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,"Page 12, 40RMSE, character 48329",
ext_2409_15055v2_claim4,2409.15055v2,variational,MEDIUM,true,true,scalar_directional,true,false,false,false,false,false,,relation_schema_rq1_flags.csv,verified_sentence,line 528,scalar-directional but outside planning-feasible set
ext_2311_02151v2_claim1,2311.02151v2,variational,MEDIUM,true,true,scalar_directional,true,false,false,false,false,false,,relation_schema_rq1_flags.csv,insufficient_context,"Page 1, However, apart from this clear advantage that qubit routing is not needed, it is unclear if such a, character 3159",scalar-directional but outside planning-feasible set
ext_2407_17325v2_claim1,2407.17325v2,variational,MEDIUM,true,true,multi_objective,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,insufficient_context,"Page 1, Intermediate-Scale Quantum (NISQ) devices, which are hindered, character 1545",
ext_2407_17325v2_claim4,2407.17325v2,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,"Page 5, IBM Cairo, IBM Perth, IBM Auckland (T-shape), and IBM Guadalupe, character 20645",
ext_2302_02278v2_claim2,2302.02278v2,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Strategy plots,
ext_2302_02278v2_claim5,2302.02278v2,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Strategy guidance,
ext_2108_02099v2_claim5,2108.02099v2,compilation,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Hardware execution results,
ext_2402_02585v1_claim5,2402.02585v1,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Classical comparison appendix,
ext_2003_08408v2_claim2,2003.08408v2,compilation,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Symbolic expression evaluation,
ext_2101_10296v3_claim6,2101.10296v3,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Boundary candidate,
ext_2105_06240v2_claim3,2105.06240v2,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Benchmark description/results,
ext_2007_15671v1_claim5,2007.15671v1,compilation,MEDIUM,true,true,scalar_directional,true,true,true,true,false,false,T3,relation_schema_rq1_flags.csv,verified_sentence,line 889,perturbation-audit candidate not materialized as RQ2 T1 card
ext_2411_10062v1_claim3,2411.10062v1,variational,MEDIUM,true,true,scalar_directional,true,false,false,false,false,false,,relation_schema_rq1_flags.csv,verified_sentence,line 980,scalar-directional but outside planning-feasible set
ext_2309_05157v1_claim6,2309.05157v1,compilation,MEDIUM,true,true,scalar_directional,true,false,false,false,false,false,,relation_schema_rq1_flags.csv,verified_sentence,line 514,scalar-directional but outside planning-feasible set
ext_2003_10611v3_claim3,2003.10611v3,compilation,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Macroscopic optimization results,
ext_2405_09169v3_claim4,2405.09169v3,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,headline_count_final_crosscheck_decisions.csv,verified_sentence,line 17,Accepted status is retained; represented and scalar labels are removed.
ext_2404_14531v1_claim1,2404.14531v1,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 34281,
ext_2204_13719v3_claim1,2204.13719v3,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,"Section 5 Evaluation, number-of-qubits discussion",
ext_2408_13316v2_claim2,2408.13316v2,compilation,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,headline_count_final_crosscheck_decisions.csv,verified_sentence,line 119,No count changes.
ext_2207_05751v3_claim1,2207.05751v3,compilation,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 1824,
ext_2207_05751v3_claim3,2207.05751v3,compilation,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 50580,
ext_2307_07193v3_claim1,2307.07193v3,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 1660,
ext_2205_01192v1_claim2,2205.01192v1,variational,MEDIUM,true,true,scalar_directional,true,false,false,false,false,false,,relation_schema_rq1_flags.csv,insufficient_context,Local text character 4099,scalar-directional but outside planning-feasible set
ext_2108_03281v1_claim2,2108.03281v1,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 39144,
ext_2102_05997v1_claim2,2102.05997v1,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 17595,
ext_2310_10360v2_claim2,2310.10360v2,variational,MEDIUM,true,true,scalar_directional,true,false,false,false,false,false,,relation_schema_rq1_flags.csv,verified_sentence,line 375,scalar-directional but outside planning-feasible set
ext_2303_17366v2_claim1,2303.17366v2,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2303_17366v2_claim2,2303.17366v2,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2111_12754v2_claim1,2111.12754v2,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2103_08563v3_claim3,2103.08563v3,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2011_08137v3_claim3,2011.08137v3,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2009_13140v3_claim1,2009.13140v3,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2006_13222v2_claim3,2006.13222v2,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
